,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
78,2022-04-17,19:00,Liga 1,Torneo Apertura,Sun,Home,W,1,0,U César Vallejo,,,Bernardo Cuesta,4-1-4-1,5-3-2,Augusto Menéndez,Match Report,
79,2022-04-22,13:15,Liga 1,Torneo Apertura,Fri,Away,W,3,1,Dep Municipal,,,Bernardo Cuesta,4-1-4-1,4-2-3-1,Kevin Ortega,Match Report,
80,2022-04-27,17:15,Sudamericana,Group stage,Wed,Home,W,3,1,ar Racing Club,39,,Bernardo Cuesta,4-1-4-1,4-2-3-1,Dilio Rodríguez,Match Report,
81,2022-04-30,15:30,Liga 1,Torneo Apertura,Sat,Home,W,1,0,Cienciano,,,Alexis Arias,4-3-3,4-2-3-1,Michael Espinoza,Match Report,
82,2022-05-03,19:15,Sudamericana,Group stage,Tue,Away,W,2,1,uy River Plate,45,,Bernardo Cuesta,4-1-4-1,4-4-2,Carlos Benítez,Match Report,
83,2022-05-08,18:00,Liga 1,Torneo Apertura,Sun,Away,W,1,0,Binacional,,,Alexis Arias,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
84,2022-05-13,15:30,Liga 1,Torneo Apertura,Fri,Home,W,3,0,ADT Tarma,,,Alexis Arias,4-2-3-1,4-2-3-1,Luis Seminario,Match Report,
85,2022-05-18,21:30,Sudamericana,Group stage,Wed,Away,L,0,1,ar Racing Club,49,,Bernardo Cuesta,4-1-4-1,4-3-3,Derlis López,Match Report,
86,2022-05-22,15:30,Liga 1,Torneo Apertura,Sun,Away,W,1,0,Ayacucho,,,Bernardo Cuesta,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
87,2022-05-26,17:15,Sudamericana,Group stage,Thu,Home,W,3,1,br Cuiabá,57,,Carlos Cáceda,4-2-3-1,4-4-2,Jhon Hinestroza,Match Report,
88,2022-05-29,15:30,Liga 1,Torneo Apertura,Sun,Home,W,2,0,Universitario,,,Bernardo Cuesta,4-2-3-1,4-4-2,Michael Espinoza,Match Report,
89,2022-06-19,11:00,Liga 1,Torneo Apertura,Sun,Away,W,1,0,Sport Boys,,,Alexis Arias,4-2-3-1,4-5-1,Luis Garay Evia,Match Report,
90,2022-06-24,19:00,Liga 1,Torneo Apertura,Fri,Home,W,1,0,Atlético Grau,,,Bernardo Cuesta,4-2-3-1,4-3-3,Jesús Cartagena,Match Report,
91,2022-06-29,19:30,Sudamericana,Round of 16,Wed,Away,D,0,0,co AD Cali,56,,Alexis Arias,4-2-3-1,4-2-3-1,Mario Díaz de Vivar,Match Report,Leg 1 of 2
92,2022-07-03,15:00,Liga 1,Torneo Apertura,Sun,Away,D,0,0,Alianza Atlético,,,Bernardo Cuesta,4-2-3-1,4-3-3,Michael Espinoza,Match Report,
93,2022-07-06,19:30,Sudamericana,Round of 16,Wed,Home,W,2,1,co AD Cali,53,,Bernardo Cuesta,4-2-3-1,4-2-3-1,Facundo Tello,Match Report,Leg 2 of 2; Melgar won
94,2022-07-10,13:15,Liga 1,Torneo Clausura,Sun,Away,W,1,0,Mannucci,,,Alexis Arias,4-2-3-1,4-4-2,Sebastián Lozano,Match Report,
95,2022-07-17,15:30,Liga 1,Torneo Clausura,Sun,Home,L,0,1,Sporting Cristal,,,Bernardo Cuesta,4-2-3-1,4-3-3,Joel Alarcón,Match Report,
96,2022-07-23,18:00,Liga 1,Torneo Clausura,Sat,Home,W,1,0,Sport Huancayo,,,Bernardo Cuesta,4-2-3-1,3-4-1-2,Kevin Ortega,Match Report,
97,2022-07-29,15:30,Liga 1,Torneo Clausura,Fri,Home,W,1,0,UTC,,,Bernardo Cuesta,4-3-3,5-3-2,Daniel Ureta,Match Report,
98,2022-08-04,17:15,Sudamericana,Quarter-finals,Thu,Home,D,0,0,br Internacional,63,"27,281",Bernardo Cuesta,4-1-4-1,4-1-4-1,Andrés Matonte,Match Report,Leg 1 of 2
99,2022-08-11,19:15,Sudamericana,Quarter-finals,Thu,Away,D,0 (3),0 (1),br Internacional,51,"43,191",Bernardo Cuesta,4-1-4-1,4-1-4-1,Roberto Tobar,Match Report,Leg 2 of 2; Melgar won; Melgar won on penalty kicks following extra time
100,2022-08-15,19:00,Liga 1,Torneo Clausura,Mon,Home,W,3,1,Cantolao,,,Bernardo Cuesta,4-1-4-1,4-4-2,Hibert Villegas,Match Report,
101,2022-08-21,13:00,Liga 1,Torneo Clausura,Sun,Away,W,2,0,Carlos Stein,,,Bernardo Cuesta,4-4-2,4-3-3,Daniel Ureta,Match Report,
102,2022-08-26,19:00,Liga 1,Torneo Clausura,Fri,Home,W,2,1,USMP,,,Carlos Cáceda,4-1-4-1,4-4-2,Wilfredo Blas,Match Report,
103,2022-08-31,19:30,Sudamericana,Semi-finals,Wed,Away,L,0,3,ec Independiente,42,,Bernardo Cuesta,4-1-4-1,5-3-2,Raphael Claus,Match Report,Leg 1 of 2
104,2022-09-07,19:30,Sudamericana,Semi-finals,Wed,Home,L,0,3,ec Independiente,60,,Bernardo Cuesta,4-3-3,5-3-2,Fernando Rapallini,Match Report,Leg 2 of 2; Independiente won
105,2022-09-11,18:00,Liga 1,Torneo Clausura,Sun,Home,W,6,2,Dep Municipal,,,Alexis Arias,4-4-2,5-3-2,Carlos Lozano,Match Report,
106,2022-09-17,15:30,Liga 1,Torneo Clausura,Sat,Away,D,2,2,Cienciano,,,Bernardo Cuesta,4-3-3,4-4-2,Joel Alarcón,Match Report,
107,2022-09-21,19:30,Liga 1,Torneo Clausura,Wed,Away,L,0,2,Alianza Lima,,,,4-2-3-1,4-2-3-1,Kevin Ortega,Match Report,
108,2022-09-24,15:30,Liga 1,Torneo Clausura,Sat,Away,L,2,3,U César Vallejo,,,Alexis Arias,4-3-3,3-4-3,Roberto Pérez,Match Report,
109,2022-09-29,15:30,Liga 1,Torneo Clausura,Thu,Home,W,2,1,Binacional,,,Bernardo Cuesta,4-3-3,4-2-3-1,Edwin Ordóñez,Match Report,
110,2022-10-05,15:00,Liga 1,Torneo Clausura,Wed,Away,D,1,1,ADT Tarma,,,Bernardo Cuesta,4-3-3,4-4-2,Michael Espinoza,Match Report,
111,2022-10-08,19:00,Liga 1,Torneo Clausura,Sat,Home,W,3,0,Ayacucho,,,Bernardo Cuesta,4-3-3,3-4-3,Edwin Ordóñez,Match Report,
112,2022-10-16,15:45,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Universitario,,,Alexis Arias,4-3-3,4-2-3-1,Jesús Cartagena,Match Report,
113,2022-10-19,17:15,Liga 1,Torneo Clausura,Wed,Home,W,3,0,Sport Boys,,,Alexis Arias,4-2-2-2,4-2-3-1,Hibert Villegas,Match Report,
114,2022-10-24,15:00,Liga 1,Torneo Clausura,Mon,Away,L,1,2,Atlético Grau,,,Bernardo Cuesta,4-4-2,4-2-3-1,Michael Espinoza,Match Report,
115,2022-10-30,15:00,Liga 1,Torneo Clausura,Sun,Home,L,0,1,Alianza Atlético,,,Bernardo Cuesta,4-4-2,5-3-2,Edwin Ordóñez,Match Report,
116,2022-11-02,15:00,Liga 1,Semi-finals,Wed,Home,W,2,0,Sporting Cristal,,,Bernardo Cuesta,4-3-3,4-3-3,Roberto Pérez,Match Report,Leg 1 of 2
117,2022-11-06,15:00,Liga 1,Semi-finals,Sun,Away,W,2,0,Sporting Cristal,,,Bernardo Cuesta,4-3-3,4-3-3,Edwin Ordóñez,Match Report,Leg 2 of 2; Melgar won
118,2022-11-09,15:00,Liga 1,Finals,Wed,Home,W,1,0,Alianza Lima,,,Bernardo Cuesta,4-3-3,4-4-2,Michael Espinoza,Match Report,Leg 1 of 2
119,2022-11-12,20:00,Liga 1,Finals,Sat,Away,L,0,2,Alianza Lima,,,Bernardo Cuesta,4-3-3,4-3-3,Roberto Pérez,Match Report,Leg 2 of 2; Alianza Lima won
120,2023-02-04,13:00,Liga 1,Torneo Apertura,Sat,Away,L,0,3,Atlético Grau,,,,,,Edwin Ordóñez,Match Report,Match awarded to Atlético Grau
121,2023-02-13,15:00,Liga 1,Torneo Apertura,Mon,Home,L,0,2,Dep Municipal,,,,4-3-3,4-2-3-1,Michael Espinoza,Match Report,
122,2023-02-17,16:00,Liga 1,Torneo Apertura,Fri,Away,L,0,1,Sporting Cristal,,,Alexis Arias,4-3-3,4-3-3,Jesús Cartagena,Match Report,
