,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
115,2022-10-30,15:00,Liga 1,Torneo Clausura,Sun,Home,W,4,0,Mannucci,,,Horacio Calcaterra,4-3-3,4-3-3,Diego Haro,Match Report,
116,2022-11-02,15:00,Liga 1,Semi-finals,Wed,Away,L,0,2,Melgar,,,Horacio Calcaterra,4-3-3,4-3-3,Roberto Pérez,Match Report,Leg 1 of 2
117,2022-11-06,15:00,Liga 1,Semi-finals,Sun,Home,L,0,2,Melgar,,,Horacio Calcaterra,4-3-3,4-3-3,Edwin Ordóñez,Match Report,Leg 2 of 2; Melgar won
118,2023-02-05,10:00,Liga 1,Torneo Apertura,Sun,Home,W,3,0,Alianza Lima,,,,,,,Match Report,Match awarded to Sporting Cristal
119,2023-02-12,15:00,Liga 1,Torneo Apertura,Sun,Away,D,1,1,Mannucci,,,Yoshimar Yotún,4-3-3,4-2-2-2,Edwin Ordóñez,Match Report,
120,2023-02-17,16:00,Liga 1,Torneo Apertura,Fri,Home,W,1,0,Melgar,,,Yoshimar Yotún,4-3-3,4-3-3,Jesús Cartagena,Match Report,
121,2023-02-21,19:00,Libertadores,Second qualifying stage,Tue,Away,L,0,2,py Nacional,64,,Yoshimar Yotún,4-3-3,4-4-2,Anderson Daronco,Match Report,Leg 1 of 2
122,2023-02-28,19:00,Libertadores,Second qualifying stage,Tue,Home,W,5,1,py Nacional,75,,Gianfranco Chávez,4-3-3,4-4-2,Cristián Garay,Match Report,Leg 2 of 2; Sporting Cristal won
123,2023-03-04,16:00,Liga 1,Torneo Apertura,Sat,Home,D,0,0,ADT Tarma,,,Irven Ávila,4-3-3,4-2-3-1,Pablo López,Match Report,
124,2023-03-09,21:00,Libertadores,Third qualifying stage,Thu,Away,D,0,0,ar Huracán,41,,Yoshimar Yotún,4-3-3,4-4-2,Andrés Matonte,Match Report,Leg 1 of 2
125,2023-03-12,18:00,Liga 1,Torneo Apertura,Sun,Away,D,4,4,Deportivo Garcilaso,,,Johan Madrid,4-3-3,4-2-3-1,Augusto Menéndez,Match Report,
126,2023-03-16,19:00,Libertadores,Third qualifying stage,Thu,Home,W,1,0,ar Huracán,60,,Yoshimar Yotún,4-3-3,4-4-2,Raphael Claus,Match Report,Leg 2 of 2; Sporting Cristal won
127,2023-03-19,15:30,Liga 1,Torneo Apertura,Sun,Home,W,2,1,Atlético Grau,,,Irven Ávila,3-4-3,4-2-3-1,Hibert Villegas,Match Report,
128,2023-03-25,16:00,Liga 1,Torneo Apertura,Sat,Home,W,2,0,Cantolao,,,Gianfranco Chávez,4-3-3,4-4-1-1,Roberto Pérez,Match Report,
129,2023-03-31,15:00,Liga 1,Torneo Apertura,Fri,Away,D,1,1,Dep Municipal,,,Gianfranco Chávez,4-3-3,4-1-4-1,Micke Palomino,Match Report,
130,2023-04-05,19:30,Libertadores,Group stage,Wed,Home,L,1,3,br Fluminense,43,,Yoshimar Yotún,4-3-3,4-2-3-1,Wilmar Roldán,Match Report,
131,2023-04-14,16:00,Liga 1,Torneo Apertura,Fri,Home,D,1,1,Sport Boys,,,Yoshimar Yotún,4-3-3,5-4-1,Diego Haro,Match Report,
132,2023-04-19,21:00,Libertadores,Group stage,Wed,Away,L,2,4,ar River Plate,44,,Gianfranco Chávez,3-5-2,4-2-2-2,John J. Ospina,Match Report,
133,2023-04-24,20:30,Liga 1,Torneo Apertura,Mon,Away,L,0,2,Universitario,,,Yoshimar Yotún,4-3-3,3-4-1-2,Kevin Ortega,Match Report,
134,2023-04-28,15:30,Liga 1,Torneo Apertura,Fri,Home,D,1,1,U César Vallejo,,,Yoshimar Yotún,4-3-1-2,4-2-3-1,Jordy Espinoza,Match Report,
135,2023-05-02,21:00,Libertadores,Group stage,Tue,Home,W,1,0,bo The Strongest,64,"13,354",Yoshimar Yotún,4-3-3,4-2-3-1,Leodán González,Match Report,
136,2023-05-07,15:15,Liga 1,Torneo Apertura,Sun,Away,D,1,1,UTC,,,Yoshimar Yotún,4-3-3,3-4-1-2,Roberto Pérez,Match Report,
137,2023-05-13,13:00,Liga 1,Torneo Apertura,Sat,Away,W,6,1,Unión Comercio,,,Yoshimar Yotún,4-3-3,4-2-3-1,Jesús Cartagena,Match Report,
138,2023-05-17,19:00,Liga 1,Torneo Apertura,Wed,Away,W,1,0,Binacional,,,Gianfranco Chávez,4-3-3,4-2-3-1,Augusto Menéndez,Match Report,
139,2023-05-20,20:30,Liga 1,Torneo Apertura,Sat,Home,W,3,2,Cusco,,,Yoshimar Yotún,4-3-3,4-2-3-1,Edwin Ordóñez,Match Report,
140,2023-05-25,19:00,Libertadores,Group stage,Thu,Home,D,1,1,ar River Plate,38,,Yoshimar Yotún,4-1-4-1,4-2-3-1,Cristián Garay,Match Report,
141,2023-05-28,18:00,Liga 1,Torneo Apertura,Sun,Away,W,2,1,Sport Huancayo,,,Irven Ávila,4-3-3,4-2-3-1,Micke Palomino,Match Report,
142,2023-06-01,20:00,Liga 1,Torneo Apertura,Thu,Home,W,4,2,Cienciano,,,Yoshimar Yotún,4-3-3,4-2-3-1,Diego Haro,Match Report,
143,2023-06-07,22:00,Libertadores,Group stage,Wed,Away,W,2,1,bo The Strongest,40,"15,571",Yoshimar Yotún,4-3-3,4-3-3,Esteban Ostojich,Match Report,
144,2023-06-11,13:00,Liga 1,Torneo Apertura,Sun,Away,D,0,0,Alianza Atlético,,,Irven Ávila,3-4-3,4-2-3-1,Edwin Ordóñez,Match Report,
145,2023-06-22,15:00,Liga 1,Torneo Clausura,Thu,Away,W,2,0,Cantolao,,,Alejandro Hohberg,3-4-3,4-4-2,Joel Alarcón,Match Report,
146,2023-06-27,21:00,Libertadores,Group stage,Tue,Away,D,1,1,br Fluminense,40,"50,683",Yoshimar Yotún,4-3-3,4-2-3-1,Piero Maza,Match Report,
147,2023-07-02,13:00,Liga 1,Torneo Clausura,Sun,Home,W,3,0,Unión Comercio,,,Yoshimar Yotún,4-3-3,4-3-3,Pablo López,Match Report,
148,2023-07-08,19:00,Liga 1,Torneo Clausura,Sat,Away,D,0,0,Alianza Lima,,,Gianfranco Chávez,4-3-3,4-3-3,Joel Alarcón,Match Report,
149,2023-07-12,19:00,Sudamericana,Knockout round play-offs,Wed,Home,L,0,1,ec CS Emelec,72,,Yoshimar Yotún,4-3-3,4-3-3,Raphael Claus,Match Report,Leg 1 of 2
150,2023-07-15,15:15,Liga 1,Torneo Clausura,Sat,Home,W,3,2,Mannucci,,,Yoshimar Yotún,4-3-3,4-4-2,Michael Espinoza,Match Report,
151,2023-07-19,19:00,Sudamericana,Knockout round play-offs,Wed,Away,D,0,0,ec CS Emelec,60,"20,729",Yoshimar Yotún,3-4-3,4-3-3,Piero Maza,Match Report,Leg 2 of 2; CS Emelec won
152,2023-07-23,15:30,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Melgar,,,Yoshimar Yotún,4-3-3,3-4-3,Edwin Ordóñez,Match Report,
153,2023-07-27,15:00,Liga 1,Torneo Clausura,Thu,Home,W,5,0,Binacional,,,Yoshimar Yotún,4-3-3,4-2-3-1,Sebastián Lozano,Match Report,
154,2023-08-06,15:15,Liga 1,Torneo Clausura,Sun,Away,D,1,1,ADT Tarma,,,Yoshimar Yotún,4-1-4-1,4-2-3-1,Daniel Ureta,Match Report,
155,2023-08-13,13:00,Liga 1,Torneo Clausura,Sun,Home,W,3,0,Deportivo Garcilaso,,,Yoshimar Yotún,4-1-4-1,3-5-2,Diego Haro,Match Report,
156,2023-08-17,15:15,Liga 1,Torneo Clausura,Thu,Away,W,3,2,Atlético Grau,,,Yoshimar Yotún,4-1-4-1,4-4-2,Roberto Pérez,Match Report,
157,2023-08-20,15:30,Liga 1,Torneo Clausura,Sun,Home,W,1,0,Dep Municipal,,,Yoshimar Yotún,4-1-4-1,4-2-3-1,Sebastián Lozano,Match Report,
158,2023-09-10,15:00,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Sport Boys,,,Irven Ávila,4-3-3,4-3-3,Joel Alarcón,Match Report,
159,2023-09-16,20:30,Liga 1,Torneo Clausura,Sat,Home,D,0,0,Universitario,,,Yoshimar Yotún,4-3-3,3-5-2,Kevin Ortega,Match Report,
160,2023-09-21,20:00,Liga 1,Torneo Clausura,Thu,Away,W,1,0,U César Vallejo,,,Yoshimar Yotún,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
